sr no,Content ID,User ID,reaction Type,Datetime,content type,category,sentiment,score
21651,95fe7e7c-f327-4a0a-af06-5a88346f8546,4dc7482d-e44b-47cc-bc27-7bf663497997,scared,6/7/2021 10:29,video,science,negative,15
21652,95fe7e7c-f327-4a0a-af06-5a88346f8546,2af7f476-41b6-4147-aac7-0bbcb5043895,hate,6/3/2021 15:57,video,science,negative,5
21653,95fe7e7c-f327-4a0a-af06-5a88346f8546,eff1e86a-8ede-4a41-818b-9442e3181ee3,adore,6/28/2020 17:26,video,science,positive,72
21654,95fe7e7c-f327-4a0a-af06-5a88346f8546,3455a646-398f-4b16-b19a-1371cdb2e048,disgust,4/11/2021 22:21,video,science,negative,0
21655,95fe7e7c-f327-4a0a-af06-5a88346f8546,a6e32004-8866-40e5-aaeb-e159c13fd42a,worried,4/4/2021 5:26,video,science,negative,12
21656,95fe7e7c-f327-4a0a-af06-5a88346f8546,d1a89d23-7d17-4949-9e1a-637317141f3d,hate,6/28/2020 11:02,video,science,negative,5
21657,95fe7e7c-f327-4a0a-af06-5a88346f8546,89d6bd9d-ce6b-42e5-bb9b-ece3b338396d,interested,4/6/2021 15:13,video,science,positive,30
21658,95fe7e7c-f327-4a0a-af06-5a88346f8546,,peeking,9/25/2020 19:05,video,science,neutral,35
21659,95fe7e7c-f327-4a0a-af06-5a88346f8546,2aae6657-1214-4119-8cde-6b0dc5cd5529,scared,12/17/2020 1:34,video,science,negative,15
21660,95fe7e7c-f327-4a0a-af06-5a88346f8546,fd7396b2-a18b-449c-b326-e676aebd7776,peeking,4/1/2021 21:41,video,science,neutral,35
21661,95fe7e7c-f327-4a0a-af06-5a88346f8546,70848bd7-6cd5-4686-b22b-a9afb05541a5,peeking,8/24/2020 4:49,video,science,neutral,35
21662,95fe7e7c-f327-4a0a-af06-5a88346f8546,d1a89d23-7d17-4949-9e1a-637317141f3d,adore,7/13/2020 17:37,video,science,positive,72
21663,95fe7e7c-f327-4a0a-af06-5a88346f8546,56e65b5b-e1b4-4f67-b596-e75bf103783b,want,10/13/2020 18:08,video,science,positive,70
21665,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,like,6/27/2020 23:34,photo,animals,positive,50
21666,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,d51a3403-8bab-4d88-af4f-a429c6d8c168,indifferent,6/11/2021 1:12,photo,animals,neutral,20
21667,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,80e03bc0-fc8f-475b-a4dd-870844b7a313,want,12/26/2020 17:44,photo,animals,positive,70
21668,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,90e2caab-9daa-4bf0-8104-c25e6c70c59d,intrigued,12/20/2020 16:41,photo,animals,positive,45
21669,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,b09e3125-2162-443b-bea0-25895b7605bc,indifferent,8/3/2020 23:58,photo,animals,neutral,20
21670,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,80e03bc0-fc8f-475b-a4dd-870844b7a313,heart,12/5/2020 4:16,photo,animals,positive,60
21671,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,hate,3/26/2021 12:13,photo,animals,negative,5
21672,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,90e2caab-9daa-4bf0-8104-c25e6c70c59d,heart,12/25/2020 9:22,photo,animals,positive,60
21673,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,heart,9/13/2020 8:39,photo,animals,positive,60
21674,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,,dislike,8/8/2020 18:48,photo,animals,negative,10
21675,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,2026ccb6-77b2-494c-9b6b-a5d32aa86776,love,5/8/2021 8:13,photo,animals,positive,65
21676,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,want,5/16/2021 13:28,photo,animals,positive,70
21677,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,23a48585-f2cf-4a20-8d30-f49361d5625c,hate,5/17/2021 7:07,photo,animals,negative,5
21678,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,002cd824-10f2-447c-8d1c-940325a1cdf4,cherish,7/20/2020 22:16,photo,animals,positive,70
21679,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,48bed4d7-0329-472c-96d9-b23a103eb834,love,9/26/2020 17:55,photo,animals,positive,65
21680,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,d1a89d23-7d17-4949-9e1a-637317141f3d,super love,10/31/2020 8:49,photo,animals,positive,75
21681,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,80e03bc0-fc8f-475b-a4dd-870844b7a313,like,1/25/2021 5:24,photo,animals,positive,50
21682,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,7adafb3c-7c7c-492b-be5b-5ddd9ff1316a,heart,11/19/2020 10:57,photo,animals,positive,60
21683,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,7719b807-bf22-4b36-8f69-44d9a87d239b,like,9/11/2020 12:49,photo,animals,positive,50
21684,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,,disgust,11/2/2020 15:10,photo,animals,negative,0
21685,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,d6204684-926d-41db-ae9c-a7bf2e76313a,love,1/28/2021 7:02,photo,animals,positive,65
21686,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,2026ccb6-77b2-494c-9b6b-a5d32aa86776,love,8/9/2020 8:34,photo,animals,positive,65
21687,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,e89d4cb0-3bec-43b8-8060-719983fe68a9,heart,1/4/2021 12:37,photo,animals,positive,60
21688,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,intrigued,4/22/2021 6:58,photo,animals,positive,45
21689,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,90898216-e580-46c0-8e79-f2df84a9676d,super love,12/28/2020 11:21,photo,animals,positive,75
21690,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,6978b891-dea2-4217-8bc8-47d5aa25e743,scared,12/30/2020 18:17,photo,animals,negative,15
21691,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,4607d7b0-3313-49b8-9f73-5b8227fc5b67,peeking,2/7/2021 20:48,photo,animals,neutral,35
21692,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,92b87fa5-f271-43e0-af66-84fac21052e6,peeking,4/1/2021 20:45,photo,animals,neutral,35
21693,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,peeking,9/6/2020 21:10,photo,animals,neutral,35
21694,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,,want,9/5/2020 7:16,photo,animals,positive,70
21695,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,317c70d5-fe65-4663-afb1-150108e0e55c,disgust,5/24/2021 23:36,photo,animals,negative,0
21696,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,324e384a-9963-4d17-94aa-21859ea85062,heart,4/25/2021 5:32,photo,animals,positive,60
21697,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,scared,4/23/2021 5:35,photo,animals,negative,15
21698,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,f4ed8f9c-5eac-4d77-a206-c60afda2921a,want,6/18/2020 20:27,photo,animals,positive,70
21699,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,adore,12/4/2020 7:06,photo,animals,positive,72
21700,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,want,4/30/2021 17:50,photo,animals,positive,70
21701,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,683d880b-3ccf-4f4d-8182-96e7a7a884bd,super love,6/24/2020 15:38,photo,animals,positive,75
21702,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,766886c9-a63a-4446-bb4a-07d611b3b212,heart,1/1/2021 12:16,photo,animals,positive,60
21703,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,375985a6-ae79-43d2-b7c6-b182d83f1eaf,dislike,9/12/2020 17:41,photo,animals,negative,10
21704,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,,cherish,3/16/2021 9:57,photo,animals,positive,70
21706,dd942c3f-2ed5-4849-9e2b-7484f5a4eaf4,2dd186bb-7a28-4e80-99c7-f1936afc7b49,peeking,8/26/2020 20:48,audio,culture,neutral,35
21707,dd942c3f-2ed5-4849-9e2b-7484f5a4eaf4,e89d4cb0-3bec-43b8-8060-719983fe68a9,peeking,10/10/2020 22:56,audio,culture,neutral,35
21708,dd942c3f-2ed5-4849-9e2b-7484f5a4eaf4,7d8c8c77-77a8-4743-b35f-349c0ac07866,indifferent,8/15/2020 7:17,audio,culture,neutral,20
21709,dd942c3f-2ed5-4849-9e2b-7484f5a4eaf4,0c9ea4da-c609-4b08-ab44-1da0530ba364,interested,2/12/2021 3:31,audio,culture,positive,30
21710,dd942c3f-2ed5-4849-9e2b-7484f5a4eaf4,ec2729db-9794-466e-93ba-a19402e16bef,love,10/12/2020 1:52,audio,culture,positive,65
21712,8b08e78c-4798-463a-b868-a0dc9fde777f,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,peeking,11/10/2020 23:31,GIF,public speaking,neutral,35
21713,8b08e78c-4798-463a-b868-a0dc9fde777f,2941011b-f214-4430-8a14-e791ed0805bb,interested,5/17/2021 6:23,GIF,public speaking,positive,30
21714,8b08e78c-4798-463a-b868-a0dc9fde777f,dab237a2-dcc9-4322-a9b6-b2d16ee38c78,like,5/1/2021 14:45,GIF,public speaking,positive,50
21715,8b08e78c-4798-463a-b868-a0dc9fde777f,69fcad9e-45a9-4189-b7e1-96b26c57c542,heart,5/4/2021 17:01,GIF,public speaking,positive,60
21716,8b08e78c-4798-463a-b868-a0dc9fde777f,624db443-c716-4227-ac84-a6f7c3a59162,worried,2/1/2021 4:31,GIF,public speaking,negative,12
21717,8b08e78c-4798-463a-b868-a0dc9fde777f,b827588c-31b2-47f3-916a-a1dbf7987f50,hate,8/27/2020 20:56,GIF,public speaking,negative,5
21718,8b08e78c-4798-463a-b868-a0dc9fde777f,f182f7d5-e202-4e89-832e-02205dd2ff02,scared,11/3/2020 10:05,GIF,public speaking,negative,15
21719,8b08e78c-4798-463a-b868-a0dc9fde777f,425b7021-0409-4358-af39-2bff14197d0a,peeking,1/23/2021 16:44,GIF,public speaking,neutral,35
21720,8b08e78c-4798-463a-b868-a0dc9fde777f,b841358a-d8ff-412e-b940-3a95fd31291b,love,6/29/2020 12:42,GIF,public speaking,positive,65
21721,8b08e78c-4798-463a-b868-a0dc9fde777f,,heart,4/8/2021 16:45,GIF,public speaking,positive,60
21722,8b08e78c-4798-463a-b868-a0dc9fde777f,15e325b1-c221-4bf8-8010-18d76b03646e,heart,8/24/2020 15:59,GIF,public speaking,positive,60
21723,8b08e78c-4798-463a-b868-a0dc9fde777f,b473e898-b7b0-4a57-959d-484bf4cc4483,scared,9/2/2020 1:52,GIF,public speaking,negative,15
21724,8b08e78c-4798-463a-b868-a0dc9fde777f,1d8dfb6a-330c-4eb9-a603-364f207c6e57,love,7/26/2020 17:13,GIF,public speaking,positive,65
21725,8b08e78c-4798-463a-b868-a0dc9fde777f,e3417115-6e56-4f55-a4ae-70353582a8c4,dislike,5/26/2021 9:14,GIF,public speaking,negative,10
21726,8b08e78c-4798-463a-b868-a0dc9fde777f,1f7e22c8-558a-4b6f-a04f-b219593f029e,adore,12/17/2020 19:38,GIF,public speaking,positive,72
21727,8b08e78c-4798-463a-b868-a0dc9fde777f,63e1cb43-d3dc-491a-af16-209c1c152c44,scared,6/6/2021 17:48,GIF,public speaking,negative,15
21728,8b08e78c-4798-463a-b868-a0dc9fde777f,1a1be722-70b0-47e0-a737-1700cffa1e6d,super love,12/11/2020 19:45,GIF,public speaking,positive,75
21729,8b08e78c-4798-463a-b868-a0dc9fde777f,54729154-eb5c-413a-8837-887365057910,worried,10/9/2020 7:10,GIF,public speaking,negative,12
21730,8b08e78c-4798-463a-b868-a0dc9fde777f,c64c5004-6ab5-4faa-9fcd-8039fe57799d,heart,11/12/2020 21:01,GIF,public speaking,positive,60
21731,8b08e78c-4798-463a-b868-a0dc9fde777f,,want,10/8/2020 23:49,GIF,public speaking,positive,70
21732,8b08e78c-4798-463a-b868-a0dc9fde777f,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,disgust,8/8/2020 7:45,GIF,public speaking,negative,0
21733,8b08e78c-4798-463a-b868-a0dc9fde777f,d74e1b39-7b34-4bcb-a24d-e215097187f5,cherish,10/1/2020 10:44,GIF,public speaking,positive,70
21734,8b08e78c-4798-463a-b868-a0dc9fde777f,e74edcea-5db4-4412-a4ce-eb7c5adc314a,heart,11/18/2020 4:09,GIF,public speaking,positive,60
21735,8b08e78c-4798-463a-b868-a0dc9fde777f,58fc0c8b-f669-4ee3-9a92-6d4290d85277,heart,8/1/2020 19:23,GIF,public speaking,positive,60
21736,8b08e78c-4798-463a-b868-a0dc9fde777f,7719b807-bf22-4b36-8f69-44d9a87d239b,like,11/6/2020 16:39,GIF,public speaking,positive,50
21737,8b08e78c-4798-463a-b868-a0dc9fde777f,77a7b81e-96f7-4e5a-92c7-5b07f7333913,want,10/16/2020 20:46,GIF,public speaking,positive,70
21738,8b08e78c-4798-463a-b868-a0dc9fde777f,ba55c3a8-5ab2-486a-8c90-b972117453bb,heart,2/18/2021 20:10,GIF,public speaking,positive,60
21740,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,37867a23-d07b-4990-8fa8-d694cf7d3b1b,adore,4/19/2021 9:09,audio,science,positive,72
21741,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,2af7f476-41b6-4147-aac7-0bbcb5043895,interested,8/21/2020 22:34,audio,science,positive,30
21742,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,2546684f-0387-4c46-b19b-9a5ddb2ef221,worried,2/24/2021 18:43,audio,science,negative,12
21743,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,7f8ef27a-73f4-4bc1-aa62-f8aaea817294,scared,5/12/2021 17:33,audio,science,negative,15
21744,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,7918d465-0953-4f20-9e28-539e74c82e2f,disgust,12/12/2020 18:52,audio,science,negative,0
21745,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,3ae50cc3-39cc-440a-8e31-3215011f2762,disgust,3/6/2021 23:50,audio,science,negative,0
21746,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,cf34e8ee-f508-47bc-baa1-bcc576e1084d,hate,5/20/2021 12:13,audio,science,negative,5
21747,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,6978b891-dea2-4217-8bc8-47d5aa25e743,cherish,11/4/2020 0:46,audio,science,positive,70
21748,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,05782669-264e-4c14-990e-14c8dbb13bef,want,10/17/2020 14:45,audio,science,positive,70
21749,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,,disgust,7/1/2020 15:25,audio,science,negative,0
21750,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,18421d97-6f86-4d21-a7b1-dcc57dd8be76,want,1/6/2021 9:14,audio,science,positive,70
21751,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,69532ce2-1ffe-4187-8042-0230d115b24e,interested,8/13/2020 13:35,audio,science,positive,30
21752,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,d4dc38d4-5c80-428f-95da-b746a275531c,love,3/29/2021 14:35,audio,science,positive,65
21753,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,80e03bc0-fc8f-475b-a4dd-870844b7a313,indifferent,9/14/2020 9:06,audio,science,neutral,20
21754,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,worried,1/7/2021 22:31,audio,science,negative,12
21755,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,f182f7d5-e202-4e89-832e-02205dd2ff02,super love,2/5/2021 13:50,audio,science,positive,75
21756,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea,peeking,8/15/2020 15:11,audio,science,neutral,35
21757,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,375985a6-ae79-43d2-b7c6-b182d83f1eaf,adore,1/28/2021 15:19,audio,science,positive,72
21758,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,ade9db41-034e-4b27-befb-42117025dab0,like,3/5/2021 11:22,audio,science,positive,50
21759,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,,want,6/5/2021 8:08,audio,science,positive,70
21760,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,7d624010-a0e7-455b-a606-48c5c467dd80,super love,12/26/2020 15:12,audio,science,positive,75
21761,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,987b33de-7307-48c1-b34a-6c6806d7af67,interested,5/15/2021 10:08,audio,science,positive,30
21762,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,766886c9-a63a-4446-bb4a-07d611b3b212,disgust,1/31/2021 16:57,audio,science,negative,0
21763,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,a4a3247c-5e68-49d0-a768-a8d7db1c8ef4,adore,4/24/2021 8:10,audio,science,positive,72
21764,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,a6133f47-5586-434e-8be1-1e7122db1c0e,intrigued,10/10/2020 7:00,audio,science,positive,45
21765,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,2ad548cd-a899-4992-972b-92cde9cea8f1,want,3/27/2021 3:27,audio,science,positive,70
21766,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,03e3a23a-a77a-41da-9ecd-3f2ff9e5bc90,intrigued,3/6/2021 21:33,audio,science,positive,45
21767,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,afab7336-04d3-45fe-8917-0327c56e7435,like,5/27/2021 22:45,audio,science,positive,50
21768,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,f3eb7ee0-7788-43a0-9686-1c399260b17e,dislike,4/30/2021 11:26,audio,science,negative,10
21769,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,,want,6/25/2020 23:26,audio,science,positive,70
21770,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,4cbd005f-69d5-4a83-9947-7009f69c0e7d,hate,8/23/2020 14:21,audio,science,negative,5
21771,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,47def058-01cc-478f-9830-eaddcccac633,intrigued,2/27/2021 4:50,audio,science,positive,45
21772,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,indifferent,10/6/2020 16:02,audio,science,neutral,20
21773,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,9bb5d084-0b28-4352-8591-5b5a4efecdf0,like,8/14/2020 1:45,audio,science,positive,50
21774,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,31d378e7-9e95-4e8a-b564-7fd346027dfe,adore,11/12/2020 0:58,audio,science,positive,72
21775,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,571d7193-a3e6-4909-b25c-e891fc126f31,disgust,4/1/2021 6:19,audio,science,negative,0
21776,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab,disgust,9/12/2020 20:20,audio,science,negative,0
21778,4304a382-1527-4e7d-af7b-691d976f9ad4,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,scared,6/23/2020 22:04,video,tennis,negative,15
21779,4304a382-1527-4e7d-af7b-691d976f9ad4,bc142f57-1307-46c6-9975-8c3a1e5f540c,heart,12/6/2020 8:36,video,tennis,positive,60
21780,4304a382-1527-4e7d-af7b-691d976f9ad4,69532ce2-1ffe-4187-8042-0230d115b24e,scared,3/3/2021 8:50,video,tennis,negative,15
21781,4304a382-1527-4e7d-af7b-691d976f9ad4,4cbd005f-69d5-4a83-9947-7009f69c0e7d,disgust,8/22/2020 20:22,video,tennis,negative,0
21782,4304a382-1527-4e7d-af7b-691d976f9ad4,83f8edc6-90b1-4f96-a80b-d6aa74103610,indifferent,6/6/2021 7:23,video,tennis,neutral,20
21783,4304a382-1527-4e7d-af7b-691d976f9ad4,24789387-968b-425a-8836-14e243cda16c,intrigued,10/21/2020 3:50,video,tennis,positive,45
21784,4304a382-1527-4e7d-af7b-691d976f9ad4,85a3acae-0e71-49f4-a6ee-13d3df1f4962,super love,6/24/2020 12:56,video,tennis,positive,75
21785,4304a382-1527-4e7d-af7b-691d976f9ad4,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,dislike,9/26/2020 22:59,video,tennis,negative,10
21786,4304a382-1527-4e7d-af7b-691d976f9ad4,d16ed6bf-d35e-463b-92b0-393ee67e220c,peeking,4/27/2021 1:44,video,tennis,neutral,35
21787,4304a382-1527-4e7d-af7b-691d976f9ad4,,hate,3/24/2021 5:48,video,tennis,negative,5
21788,4304a382-1527-4e7d-af7b-691d976f9ad4,29ba1f29-2e45-41bd-9c43-05d0dae6c1c6,dislike,6/7/2021 11:23,video,tennis,negative,10
21789,4304a382-1527-4e7d-af7b-691d976f9ad4,2f112802-2501-45b5-a9d9-470cda6ef23e,worried,9/18/2020 19:29,video,tennis,negative,12
21790,4304a382-1527-4e7d-af7b-691d976f9ad4,4ef2c812-b152-4a72-a443-f4ff787d7b0d,disgust,4/13/2021 20:28,video,tennis,negative,0
21791,4304a382-1527-4e7d-af7b-691d976f9ad4,571d7193-a3e6-4909-b25c-e891fc126f31,hate,2/26/2021 3:02,video,tennis,negative,5
21792,4304a382-1527-4e7d-af7b-691d976f9ad4,192a526b-4952-4bda-b659-4661dab12716,heart,6/1/2021 12:35,video,tennis,positive,60
21793,4304a382-1527-4e7d-af7b-691d976f9ad4,dcc6000c-ba92-472c-8bc1-9e9ca30b475b,dislike,8/11/2020 18:43,video,tennis,negative,10
21794,4304a382-1527-4e7d-af7b-691d976f9ad4,2f112802-2501-45b5-a9d9-470cda6ef23e,interested,10/27/2020 6:28,video,tennis,positive,30
21795,4304a382-1527-4e7d-af7b-691d976f9ad4,7918d465-0953-4f20-9e28-539e74c82e2f,indifferent,7/10/2020 15:29,video,tennis,neutral,20
21796,4304a382-1527-4e7d-af7b-691d976f9ad4,23a48585-f2cf-4a20-8d30-f49361d5625c,disgust,5/25/2021 7:53,video,tennis,negative,0
21797,4304a382-1527-4e7d-af7b-691d976f9ad4,,dislike,6/10/2021 5:35,video,tennis,negative,10
21798,4304a382-1527-4e7d-af7b-691d976f9ad4,5897490a-0aaa-49c9-b63e-0da83088e3e0,indifferent,3/2/2021 18:09,video,tennis,neutral,20
21799,4304a382-1527-4e7d-af7b-691d976f9ad4,289044c8-e74c-4814-898a-b3b5eba6e46e,indifferent,12/7/2020 15:30,video,tennis,neutral,20
21800,4304a382-1527-4e7d-af7b-691d976f9ad4,9fbae7e6-65a9-4753-8db9-5f7855b6a540,like,1/3/2021 7:17,video,tennis,positive,50
21801,4304a382-1527-4e7d-af7b-691d976f9ad4,2941011b-f214-4430-8a14-e791ed0805bb,like,11/4/2020 4:10,video,tennis,positive,50
21802,4304a382-1527-4e7d-af7b-691d976f9ad4,311d7214-711f-4f66-bc9a-e835fa54ffb6,hate,6/2/2021 12:10,video,tennis,negative,5
21803,4304a382-1527-4e7d-af7b-691d976f9ad4,acbac577-54c9-4476-af3c-a3241a3f4a19,dislike,8/28/2020 10:11,video,tennis,negative,10
21804,4304a382-1527-4e7d-af7b-691d976f9ad4,2941011b-f214-4430-8a14-e791ed0805bb,love,7/15/2020 14:30,video,tennis,positive,65
21805,4304a382-1527-4e7d-af7b-691d976f9ad4,953cb190-5704-4926-adc2-057c6f3e3cb4,adore,4/24/2021 19:27,video,tennis,positive,72
21806,4304a382-1527-4e7d-af7b-691d976f9ad4,ce7c338c-cad4-408f-895b-510ca73a388b,like,12/21/2020 6:32,video,tennis,positive,50
21807,4304a382-1527-4e7d-af7b-691d976f9ad4,,heart,1/17/2021 19:01,video,tennis,positive,60
21808,4304a382-1527-4e7d-af7b-691d976f9ad4,6e9c7f30-264a-4aa0-b3ac-36e852d10906,intrigued,10/19/2020 22:10,video,tennis,positive,45
21809,4304a382-1527-4e7d-af7b-691d976f9ad4,596342af-6379-4551-8379-f4b805f9d576,love,3/24/2021 5:58,video,tennis,positive,65
21810,4304a382-1527-4e7d-af7b-691d976f9ad4,ddc4db8e-0000-48c4-8fdb-d32af87fb823,indifferent,3/11/2021 20:28,video,tennis,neutral,20
21811,4304a382-1527-4e7d-af7b-691d976f9ad4,a5c65404-5894-4b87-82f2-d787cbee86b4,heart,9/15/2020 23:48,video,tennis,positive,60
21812,4304a382-1527-4e7d-af7b-691d976f9ad4,7719b807-bf22-4b36-8f69-44d9a87d239b,cherish,5/1/2021 16:02,video,tennis,positive,70
21814,2ceee25a-8461-4409-ab41-7a72d97d722d,18c56602-937e-4ff3-bc6c-43f0b14212ca,disgust,6/5/2021 9:14,photo,animals,negative,0
21815,2ceee25a-8461-4409-ab41-7a72d97d722d,bec3a622-1373-49c2-9d57-e0281c34f5cf,scared,9/24/2020 5:51,photo,animals,negative,15
21816,2ceee25a-8461-4409-ab41-7a72d97d722d,3954373b-2411-4d3a-98ba-03bafc1a1a6d,interested,10/10/2020 20:17,photo,animals,positive,30
21817,2ceee25a-8461-4409-ab41-7a72d97d722d,a92660de-2154-4694-a86e-88cb81c8ea95,intrigued,11/26/2020 16:16,photo,animals,positive,45
21818,2ceee25a-8461-4409-ab41-7a72d97d722d,9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5,worried,6/10/2021 20:44,photo,animals,negative,12
21819,2ceee25a-8461-4409-ab41-7a72d97d722d,63e1cb43-d3dc-491a-af16-209c1c152c44,indifferent,5/22/2021 13:52,photo,animals,neutral,20
21820,2ceee25a-8461-4409-ab41-7a72d97d722d,a559688e-3f10-436f-a25e-8ad553eacb89,adore,9/16/2020 8:51,photo,animals,positive,72
21821,2ceee25a-8461-4409-ab41-7a72d97d722d,0c347562-ce55-450b-91ab-0707662b36f5,disgust,9/6/2020 8:25,photo,animals,negative,0
21822,2ceee25a-8461-4409-ab41-7a72d97d722d,2c32ac39-926d-4473-801f-5733222ad74f,super love,1/15/2021 14:12,photo,animals,positive,75
21823,2ceee25a-8461-4409-ab41-7a72d97d722d,,super love,11/14/2020 6:21,photo,animals,positive,75
21824,2ceee25a-8461-4409-ab41-7a72d97d722d,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,interested,8/5/2020 10:24,photo,animals,positive,30
21825,2ceee25a-8461-4409-ab41-7a72d97d722d,56e65b5b-e1b4-4f67-b596-e75bf103783b,peeking,12/18/2020 22:22,photo,animals,neutral,35
21826,2ceee25a-8461-4409-ab41-7a72d97d722d,ddd079a8-00dd-4aab-9551-11961171db16,intrigued,3/7/2021 1:12,photo,animals,positive,45
21827,2ceee25a-8461-4409-ab41-7a72d97d722d,8abcf667-7be3-439f-97bb-3375a3de366c,want,7/17/2020 16:20,photo,animals,positive,70
21828,2ceee25a-8461-4409-ab41-7a72d97d722d,cbc99939-e6a6-4269-9819-bffce6f38751,adore,1/24/2021 21:10,photo,animals,positive,72
